단지명,전용면적(㎡),층,건축년도,도로명,면적당 단가(만원),아파트 나이,구,계약일자,계약년월,alpha,경도,위도
까치마을,49.5,15,1993,광평로19길 10,7.801573155004234,30,강남구,2023-09-04,202309,0.0,127.086601738647,37.485485349127
청담디에브스아파트,72.53,4,2017,도산대로92길 28,7.1291048603126965,6,강남구,2023-09-04,202309,1.0,127.049142140585,37.522871562142
한양1차(영동한양),78.05,3,1977,압구정로 321,8.408338786504155,46,강남구,2023-09-05,202309,0.0,127.038376464689,37.5295119716843
푸른마을아파트101동~111동,59.76,11,1994,일원로14길 25,7.7858421834445215,29,강남구,2023-09-05,202309,0.06666666666666665,127.080874756987,37.484761123247
도곡렉슬,84.9231,2,2006,선릉로 221,8.056996118378397,17,강남구,2023-09-05,202309,0.8666666666666667,127.049734781209,37.4942068396456
한양립스,38.2471,6,2022,선릉로92길 37-4,7.536178286182884,1,강남구,2023-09-05,202309,1.0,127.051787523413,37.506302593768
공간쉐르빌,43.27,3,2003,언주로63길 32,7.234640286967444,20,강남구,2023-09-05,202309,0.9357849740192015,127.043547670089,37.4941998217393
래미안대치팰리스,94.49,5,2015,삼성로51길 37,8.234192001039633,8,강남구,2023-09-05,202309,1.0,127.057697682666,37.4934361918055
강남서해그랑블,71.26,5,2012,논현로63길 16,7.118756933282653,11,강남구,2023-09-05,202309,1.0,127.039114558338,37.4928940114283
삼성동힐스테이트 1단지,84.236,18,2008,학동로68길 29,8.101754009355242,15,강남구,2023-09-06,202309,1.0,127.04718779295,37.5165602922999
대림아크로빌,138.657,43,1999,언주로30길 13,7.577870842237108,24,강남구,2023-09-06,202309,0.3999999999999999,127.050686658826,37.4881276085659
디에이치아너힐즈,76.1709,24,2019,삼성로 11,8.16576275950264,4,강남구,2023-09-06,202309,1.0,127.067960222798,37.4844402093504
강남데시앙파크,84.95,10,2011,헌릉로590길 63,7.253184173646242,12,강남구,2023-09-06,202309,1.0,127.101540870536,37.4610465369667
현대그린1,84.93,18,2006,논현로51길 25,7.5718733650907994,17,강남구,2023-09-06,202309,0.8666666666666667,127.039533410678,37.4890474712049
한솔마을,63.76,4,1994,광평로10길 6,7.838681177881187,29,강남구,2023-09-06,202309,0.06666666666666665,127.076520309277,37.4826291743574
삼성동중앙하이츠빌리지,152.98,14,2004,학동로68길 30,7.814984290170844,19,강남구,2023-09-06,202309,1.0,127.046509909248,37.5165797525495
까치마을,39.6,4,1993,광평로19길 10,7.739785667238552,30,강남구,2023-09-06,202309,0.0,127.086601738647,37.485485349127
럭키(963),124.1,8,1995,논현로 213,7.561036897099972,28,강남구,2023-09-06,202309,0.1333333333333333,127.040954182934,37.4915488149067
한스빌(836),39.89,4,1996,도곡로3길 26,6.885191259194468,27,강남구,2023-09-06,202309,0.19999999999999996,127.032955994209,37.4919829893777
미성2차,140.9,11,1987,압구정로 113,7.995186292602259,36,강남구,2023-09-07,202309,0.0,127.018445606778,37.5244043008813
개포우성1,127.61,4,1983,선릉로 120,7.972279546874522,40,강남구,2023-09-07,202309,0.0,127.057979748729,37.4915930435874
강남한양수자인(4단지),84.99,6,2014,자곡로 260,7.297527435043441,9,강남구,2023-09-08,202309,1.0,127.111752118301,37.4765634437989
신현대12차,110.82,10,1982,압구정로 151,8.228126535773631,41,강남구,2023-09-08,202309,0.0,127.024454982256,37.5267858196588
타워팰리스2,162.6,19,2003,언주로30길 57,7.743388107838838,20,강남구,2023-09-08,202309,0.6666666666666667,127.053964659634,37.4894573055974
강남자곡아이파크,84.96,4,2014,자곡로 175,7.4828545583034325,9,강남구,2023-09-08,202309,1.0,127.102642242027,37.4742742244507
상록수,74.54,2,1993,광평로10길 15,7.83019823034149,30,강남구,2023-09-08,202309,0.0,127.083445404216,37.482899384108
삼성동중앙하이츠빌리지,84.55,12,2004,학동로68길 30,7.854907266426637,19,강남구,2023-09-08,202309,1.0,127.046509909248,37.5165797525495
래미안블레스티지,99.919,17,2019,선릉로 8,8.132341038831507,4,강남구,2023-09-08,202309,1.0,127.064153382762,37.480057578933
개포래미안포레스트,59.92,13,2020,개포로 264,8.11306230632121,3,강남구,2023-09-08,202309,1.0,127.052228213432,37.4797503513842
미성2차,74.4,17,1987,압구정로 113,8.302081811799292,36,강남구,2023-09-08,202309,0.0,127.018445606778,37.5244043008813
개포래미안포레스트,84.86,6,2020,개포로 264,7.969641971484769,3,강남구,2023-09-08,202309,1.0,127.052228213432,37.4797503513842
역삼푸르지오,84.9097,11,2006,언주로 332,7.912904311796167,17,강남구,2023-09-09,202309,1.0,127.047395413884,37.4982223264358
한신엠비씨,58.46,8,1988,논현로 205,7.869850440691472,35,강남구,2023-09-09,202309,0.0,127.040618203989,37.487947873686
미성1차,153.32,11,1982,압구정로11길 17,8.14810504501595,41,강남구,2023-09-09,202309,0.0,127.020161146724,37.5255813601835
현대비젼21,34.995,27,1999,언주로30길 10,7.159212574610954,24,강남구,2023-09-09,202309,0.5614709844115207,127.05155394203,37.4873386711834
테헤란로대우아이빌(891-6),59.83,9,2004,테헤란로 428,7.252999605943325,19,강남구,2023-09-09,202309,0.7333333333333334,127.054183199967,37.5056919892348
디에이치아너힐즈,59.7479,17,2019,삼성로 11,8.202116298020771,4,강남구,2023-09-09,202309,1.0,127.067960222798,37.4844402093504
우성7,84.06,2,1987,개포로110길 15,7.844534187773238,36,강남구,2023-09-09,202309,0.0,127.079114775367,37.4932437695434
현대휴먼터치빌,25.92,12,1999,논현로 565,6.891418859662443,24,강남구,2023-09-09,202309,0.3999999999999999,127.033785182489,37.5065208505908
래미안대치팰리스,84.97,27,2015,삼성로51길 37,8.249282208296425,8,강남구,2023-09-09,202309,1.0,127.057697682666,37.4934361918055
e-편한세상,59.606,16,2005,선릉로69길 20,8.092998597400639,18,강남구,2023-09-11,202309,1.0,127.050923517096,37.498747226144
현대아파트,84.78,10,1988,선릉로 748,7.660652463947856,35,강남구,2023-09-11,202309,0.0,127.041357725173,37.5218378508926
래미안 개포 루체하임,71.68,18,2018,개포로110길 50,8.060493527796865,5,강남구,2023-09-11,202309,1.0,127.079624225204,37.4895410084374
수서,39.98,12,1992,양재대로55길 12,7.6795203638477165,31,강남구,2023-09-11,202309,0.0,127.089707610517,37.4936295805412
동현아파트1~6,84.92,1,1986,언주로146길 18,7.8083798941118925,37,강남구,2023-09-11,202309,0.0,127.037495479745,37.5202259846506
대치현대,59.82,22,1999,삼성로64길 5,7.928403014136879,24,강남구,2023-09-12,202309,0.3999999999999999,127.060513822972,37.5004474963781
신동아(22),84.52,8,1997,강남대로146길 28,7.405241019364973,26,강남구,2023-09-12,202309,0.2666666666666666,127.023030453954,37.5150254952533
도곡렉슬,134.9023,3,2006,선릉로 221,7.994669013355333,17,강남구,2023-09-12,202309,1.0,127.049734781209,37.4942068396456
개포래미안포레스트,84.83,21,2020,개포로 264,8.027787656178022,3,강남구,2023-09-12,202309,1.0,127.052228213432,37.4797503513842
한양6,110.74,1,1980,압구정로 313,8.116772230194751,43,강남구,2023-09-12,202309,0.0,127.03599584345,37.5298739327833
디에이치아너힐즈,49.4013,5,2019,삼성로 11,8.113724013245621,4,강남구,2023-09-12,202309,1.0,127.067960222798,37.4844402093504
(토지임대부아파트)강남브리즈힐,74.04,14,2014,자곡로3길 45,7.167497982744677,9,강남구,2023-09-13,202309,1.0,127.090660021074,37.472243237996
신현대9차,111.38,9,1982,압구정로 151,8.2701535319093,41,강남구,2023-09-13,202309,0.0,127.024454982256,37.5267858196588
한진로즈힐,84.94,7,2004,도산대로46길 21,7.469756460042471,19,강남구,2023-09-13,202309,0.7333333333333334,127.037093416442,37.5208421273132
역삼자이,114.019,12,2016,언주로 420,7.901489960781896,7,강남구,2023-09-13,202309,1.0,127.044168622231,37.500962635548
도곡쌍용예가,66.0,1,1978,남부순환로363길 30,7.824046010856292,45,강남구,2023-09-13,202309,0.0,127.038197177163,37.48761945292
개포2차현대아파트(220),77.75,6,1988,언주로 103,7.758263414999589,35,강남구,2023-09-13,202309,0.0,127.052911761665,37.481343842076
서광아파트,59.67,2,1998,선릉로130길 19,7.8295611915444026,25,강남구,2023-09-13,202309,0.46789248700960057,127.042937103599,37.5170321477204
삼성청담공원아파트,107.22,7,1999,도산대로96길 39,7.531189847130782,24,강남구,2023-09-13,202309,0.3999999999999999,127.050463180352,37.5230042633715
개포우성3차,133.46,4,1984,개포로 307,7.714397044897363,39,강남구,2023-09-13,202309,0.0,127.056092038196,37.4846310565134
도곡렉슬,59.9818,22,2006,선릉로 221,8.165572229584297,17,강남구,2023-09-13,202309,0.8666666666666667,127.049734781209,37.4942068396456
역삼래미안,59.4,7,2005,선릉로69길 19,8.096460611177285,18,강남구,2023-09-14,202309,0.8,127.050691041401,37.4981263526043
삼익,153.71,8,1983,논현로 218,7.302033197699737,40,강남구,2023-09-14,202309,0.0,127.042160561585,37.4912791695502
까치마을,34.44,11,1993,광평로19길 10,7.868346269752872,30,강남구,2023-09-14,202309,0.0,127.086601738647,37.485485349127
한보미도맨션1,161.36,11,1983,삼성로 150,7.880901398564805,40,강남구,2023-09-15,202309,0.0,127.068564672209,37.4956953356085
타워팰리스2,92.8,4,2003,언주로30길 57,7.7244161699074505,20,강남구,2023-09-15,202309,0.6666666666666667,127.053964659634,37.4894573055974
도곡렉슬,84.9984,14,2006,선릉로 221,8.089140352385735,17,강남구,2023-09-15,202309,0.8666666666666667,127.049734781209,37.4942068396456
개포래미안포레스트,96.93,23,2020,개포로 264,8.030859696983025,3,강남구,2023-09-15,202309,1.0,127.052228213432,37.4797503513842
래미안삼성2차,134.81,6,2007,선릉로130길 20,7.847433316310524,16,강남구,2023-09-15,202309,0.9333333333333333,127.043343754852,37.5156660777991
신동아,49.96,2,1992,광평로47길 17,7.74146472208801,31,강남구,2023-09-15,202309,0.0,127.098186321626,37.4879086504963
역삼래미안,80.87,6,2005,선릉로69길 19,7.987183025545881,18,강남구,2023-09-16,202309,0.8,127.050691041401,37.4981263526043
대치현대,85.0,17,1999,삼성로64길 5,7.890054039973223,24,강남구,2023-09-16,202309,0.3999999999999999,127.060513822972,37.5004474963781
삼익대청아파트,39.53,5,1992,개포로109길 21,8.018187144455588,31,강남구,2023-09-16,202309,0.0,127.077191033018,37.4956264931259
성원대치2단지아파트,39.53,15,1992,개포로109길 9,8.026485947270285,31,강남구,2023-09-16,202309,0.0,127.075101271591,37.4957518185981
세곡푸르지오,84.83,14,2012,자곡로 21,7.415865915540662,11,강남구,2023-09-16,202309,1.0,127.093264549075,37.4673466520187
삼환(101동),84.98,7,1999,학동로77길 49,7.58033465371597,24,강남구,2023-09-16,202309,0.3999999999999999,127.047566189072,37.5221283395974
현대2,131.83,5,1986,언주로 107,7.721656290197943,37,강남구,2023-09-17,202309,0.0,127.0519554575,37.4835863365345
현대1차101동~106동,95.4,6,1984,개포로 303,7.738748430344397,39,강남구,2023-09-17,202309,0.0,127.054393140278,37.4832803381496
래미안 개포 루체하임,84.99,15,2018,개포로110길 50,8.05620865698246,5,강남구,2023-09-18,202309,1.0,127.079624225204,37.4895410084374
현대휴먼터치빌,35.88,11,1999,논현로 565,6.728772623453697,24,강남구,2023-09-18,202309,0.3999999999999999,127.033785182489,37.5065208505908
래미안라클래시,59.99,3,2021,삼성로 651,8.322965733945113,2,강남구,2023-09-18,202309,1.0,127.050036535644,37.5183513056476
현대아파트3,84.87,9,1986,개포로 409,7.926220119144711,37,강남구,2023-09-18,202309,0.0,127.061169470744,37.4883239313325
삼부아파트102동,92.09,8,1998,봉은사로111길 34,7.460162734482688,25,강남구,2023-09-19,202309,0.33333333333333326,127.064879324264,37.5174247014183
롯데캐슬리베,121.0894,11,2008,도곡로 404,7.798201519560113,15,강남구,2023-09-19,202309,1.0,127.053553804427,37.4961855830196
삼성청담공원아파트,59.93,10,1999,도산대로96길 39,7.850231121583587,24,강남구,2023-09-19,202309,0.3999999999999999,127.050463180352,37.5230042633715
한양3,116.94,9,1978,압구정로 321,8.179180518033414,45,강남구,2023-09-19,202309,0.0,127.038376464689,37.5295119716843
한신오페라하우스,123.75,11,2003,삼성로135길 47,7.412501856671746,20,강남구,2023-09-19,202309,0.6666666666666667,127.045342013722,37.5192185245638
청담자이,82.952,30,2011,영동대로138길 12,8.209804928333572,12,강남구,2023-09-19,202309,1.0,127.057249781197,37.5241014728573
선경1차(1동-7동),136.68,14,1983,삼성로 151,7.943356186022831,40,강남구,2023-09-20,202309,0.0,127.062999980103,37.493154981993
개포자이프레지던스,59.98,16,2023,삼성로 14,8.204184761085116,0,강남구,2023-09-20,202309,1.0,127.068451024326,37.4861548149371
테헤란아이파크,118.0315,1,2014,테헤란로52길 16,7.771593344157765,9,강남구,2023-09-20,202309,1.0,127.046384009751,37.5025006142352
청담그랑빌,95.41,6,2004,학동로77길 5,7.120256508684047,19,강남구,2023-09-20,202309,0.7333333333333334,127.049033095957,37.519079286542
삼익,104.01,5,1983,논현로 218,7.48578388374885,40,강남구,2023-09-20,202309,0.0,127.042160561585,37.4912791695502
성원대치2단지아파트,33.18,4,1992,개포로109길 9,8.020928511061099,31,강남구,2023-09-20,202309,0.0,127.075101271591,37.4957518185981
개포래미안포레스트,74.66,14,2020,개포로 264,7.979305868284788,3,강남구,2023-09-21,202309,1.0,127.052228213432,37.4797503513842
타워팰리스1,120.78,25,2002,언주로30길 56,7.783665493082902,21,강남구,2023-09-21,202309,0.6000000000000001,127.053483219997,37.4880695220981
개포래미안포레스트,49.92,12,2020,개포로 264,8.133131991971226,3,강남구,2023-09-21,202309,1.0,127.052228213432,37.4797503513842
현대아파트101동,84.87,12,1999,학동로64길 14,7.739634163564299,24,강남구,2023-09-21,202309,0.3999999999999999,127.044423026678,37.5167185896008
래미안블레스티지,49.909,15,2019,선릉로 8,8.103499405666842,4,강남구,2023-09-22,202309,1.0,127.064153382762,37.480057578933
진흥아파트,104.31,11,1984,학동로88길 5,7.781848962156504,39,강남구,2023-09-22,202309,0.0,127.052194055874,37.5187249189718
경남,59.76,16,2005,논현로 209,7.8445833342050415,18,강남구,2023-09-22,202309,1.0,127.041198352091,37.4891441210876
강남 더샵 포레스트,124.5802,1,2016,광평로34길 35,7.555076267434776,7,강남구,2023-09-22,202309,1.0,127.094906024141,37.4821109112761
타워팰리스2,144.63,18,2003,언주로30길 57,7.90992743119443,20,강남구,2023-09-22,202309,0.6666666666666667,127.053964659634,37.4894573055974
도곡렉슬,114.9931,22,2006,선릉로 221,8.020816306902418,17,강남구,2023-09-22,202309,0.8666666666666667,127.049734781209,37.4942068396456
개나리푸르지오,59.9885,3,2006,역삼로 314,8.160709932514575,17,강남구,2023-09-23,202309,0.8666666666666667,127.049302635975,37.4996151321623
래미안라클래시,84.98,18,2021,삼성로 651,8.267457719672535,2,강남구,2023-09-23,202309,1.0,127.050036535644,37.5183513056476
역삼푸르지오,59.8848,9,2006,언주로 332,8.113649928870771,17,강남구,2023-09-23,202309,0.8666666666666667,127.047395413884,37.4982223264358
타워팰리스2,114.65,5,2003,언주로30길 57,7.9604081076028885,20,강남구,2023-09-23,202309,0.6666666666666667,127.053964659634,37.4894573055974
청담건영,84.595,2,1994,도산대로89길 49,7.907959424694573,29,강남구,2023-09-24,202309,0.09357849740192012,127.052262895257,37.5275736339667
래미안강남힐즈,101.54,2,2014,자곡로 101,7.507658294541214,9,강남구,2023-09-24,202309,1.0,127.09580546288,37.4726550843713
타워팰리스1,84.15,29,2002,언주로30길 56,7.9845426949733,21,강남구,2023-09-25,202309,0.6000000000000001,127.053483219997,37.4880695220981
대치삼성,108.52,14,2000,도곡로78길 22,7.989141786985178,23,강남구,2023-09-25,202309,0.7751165554737177,127.0588476129,37.4966357303128
펜트힐캐스케이드,43.01,8,2023,언주로 720,7.668111209235533,0,강남구,2023-09-25,202309,1.0,127.035895495721,37.5180738951162
세곡푸르지오,74.74,3,2012,자곡로 21,7.5353822775341035,11,강남구,2023-09-25,202309,1.0,127.093264549075,37.4673466520187
로데오현대,90.94,10,1998,압구정로50길 28,7.485151665817656,25,강남구,2023-09-25,202309,0.33333333333333326,127.037303318538,37.5266478506594
타워팰리스1,164.95,18,2002,언주로30길 56,7.793577428415529,21,강남구,2023-09-25,202309,0.6000000000000001,127.053483219997,37.4880695220981
타워팰리스2,115.63,24,2003,언주로30길 57,7.941185023171004,20,강남구,2023-09-26,202309,0.6666666666666667,127.053964659634,37.4894573055974
"쌍용대치아파트1동,2동,3동,5동,6동",148.8,6,1983,영동대로 210,7.815948800623673,40,강남구,2023-09-26,202309,0.0,127.071367051995,37.4988556676427
개포더샵트리에,105.8064,2,2021,개포로 311,7.662244672098511,2,강남구,2023-09-26,202309,1.0,127.056969855939,37.485038162571
푸른마을아파트101동~111동,84.93,5,1994,일원로14길 25,7.6364118862283705,29,강남구,2023-09-26,202309,0.06666666666666665,127.080874756987,37.484761123247
강남한양수자인(4단지),59.97,2,2014,자곡로 260,7.601402584583765,9,강남구,2023-09-26,202309,1.0,127.111752118301,37.4765634437989
신사동닛시빌라트,133.5,2,2002,압구정로42길 46,7.110466791479141,21,강남구,2023-09-26,202309,0.6000000000000001,127.034362660559,37.5259926331637
래미안그레이튼,84.97,5,2009,도곡로43길 20,7.990909965098471,14,강남구,2023-09-26,202309,1.0,127.048587369117,37.4968552857788
한보미도맨션1,128.01,6,1983,삼성로 150,8.016652232737393,40,강남구,2023-09-26,202309,0.0,127.068564672209,37.4956953356085
래미안라클래시,84.99,27,2021,삼성로 651,8.169004151127803,2,강남구,2023-09-27,202309,1.0,127.050036535644,37.5183513056476
타워팰리스1,137.24,14,2002,언주로30길 56,7.8581418504673035,21,강남구,2023-09-27,202309,0.6000000000000001,127.053483219997,37.4880695220981
한신(개포),52.72,5,1985,언주로 123,8.308736403809737,38,강남구,2023-09-27,202309,0.0,127.049755052514,37.4876033476735
아크로힐스논현,113.087,5,2014,언주로 604,7.759327670981419,9,강남구,2023-09-27,202309,1.0,127.038421201117,37.5095303215604
현대까르띠에710,171.944,8,2001,언주로86길 12,7.674089442215433,22,강남구,2023-09-27,202309,0.5333333333333334,127.044956522424,37.5017083711733
현대8차(성수현대:91~95동),163.67,1,1980,압구정로 309,8.09590116797321,43,강남구,2023-09-27,202309,0.0,127.035538506088,37.5319211463698
개나리래미안,84.93,12,2006,역삼로 306,8.022755952889757,17,강남구,2023-09-28,202309,0.8666666666666667,127.046959597261,37.4989772734253
삼성동힐스테이트 1단지,31.402,15,2008,학동로68길 29,8.11484404398633,15,강남구,2023-09-28,202309,1.0,127.04718779295,37.5165602922999
개포자이,134.3,6,2004,개포로109길 69,7.51908975746169,19,강남구,2023-10-02,202310,0.7333333333333334,127.076127258586,37.4962923064311
타워팰리스1,137.24,18,2002,언주로30길 56,7.899527066630158,21,강남구,2023-10-02,202310,0.6000000000000001,127.053483219997,37.4880695220981
신성아파트101동,84.9,1,1996,언주로167길 15,7.5414550008986625,27,강남구,2023-10-02,202310,0.19999999999999996,127.031913873685,37.5262583049708
강남자곡 힐스테이트,84.39,7,2015,자곡로3길 21,7.300620105114563,8,강남구,2023-10-02,202310,1.0,127.088231183221,37.4718526866405
서광아파트,84.93,7,1998,선릉로130길 19,7.759232715914711,25,강남구,2023-10-03,202310,0.33333333333333326,127.042937103599,37.5170321477204
디에이치아너힐즈,84.3558,24,2019,삼성로 11,8.206052988137438,4,강남구,2023-10-04,202310,1.0,127.067960222798,37.4844402093504
개포6차우성아파트1동~8동,79.97,3,1987,언주로 3,7.91517544445484,36,강남구,2023-10-04,202310,0.0,127.055925867398,37.4767921771121
"현대1차(12,13,21,22,31,32,33동)",196.21,3,1976,압구정로29길 71,8.135847477135139,47,강남구,2023-10-04,202310,0.0,127.028325815765,37.5336032834133
대치푸르지오써밋,59.9845,8,2023,삼성로72길 12,8.229769485671593,0,강남구,2023-10-04,202310,1.0,127.060593049193,37.5022048675635
디에이치자이개포,63.76,8,2021,영동대로 22,8.146256790852538,2,강남구,2023-10-04,202310,1.0,127.074163955752,37.4910941147932
역삼래미안,59.4,6,2005,선릉로69길 19,8.08095642464132,18,강남구,2023-10-04,202310,1.0,127.050691041401,37.4981263526043
도곡렉슬,59.9818,13,2006,선릉로 221,8.184352124235893,17,강남구,2023-10-04,202310,0.8666666666666667,127.049734781209,37.4942068396456
현대4차저층(51~56동),117.91,3,1977,압구정로33길 70,8.425692217555339,46,강남구,2023-10-04,202310,0.0,127.030945158679,37.5328566873699
수서,59.96,12,1992,양재대로55길 12,7.658264692206331,31,강남구,2023-10-04,202310,0.0,127.089707610517,37.4936295805412
타워팰리스2,161.8,38,2003,언주로30길 57,7.984709078392387,20,강남구,2023-10-04,202310,0.6666666666666667,127.053964659634,37.4894573055974
대치르엘,59.9972,6,2021,도곡로93길 23,8.207084930867987,2,강남구,2023-10-04,202310,1.0,127.063355872072,37.5013575539498
현대힐스테이트2단지,40.763,21,2008,삼성로111길 8,8.243405588685155,15,강남구,2023-10-05,202310,1.0,127.051739053534,37.5147315113728
대우디오빌,84.986,21,2002,언주로 427,7.147399969063897,21,강남구,2023-10-05,202310,0.6000000000000001,127.042690475293,37.5014764820153
현대한강빌라,134.76,9,1992,도산대로85길 56,7.917762866082055,31,강남구,2023-10-05,202310,0.0,127.050258887695,37.5280778934736
현대빌라트,181.81,3,1996,압구정로29길 49,8.197032928271426,27,강남구,2023-10-05,202310,0.19999999999999996,127.027308336345,37.5304773192153
신현대11차,183.41,12,1983,압구정로 151,8.239943040583988,40,강남구,2023-10-05,202310,0.0,127.024454982256,37.5267858196588
삼성동힐스테이트 1단지,31.402,17,2008,학동로68길 29,8.10527459297018,15,강남구,2023-10-06,202310,1.0,127.04718779295,37.5165602922999
대치현대,85.0,17,1999,삼성로64길 5,7.890054039973223,24,강남구,2023-10-06,202310,0.6643856189774723,127.060513822972,37.5004474963781
강남자곡아이파크,74.97,8,2014,자곡로 175,7.624367812494418,9,강남구,2023-10-06,202310,1.0,127.102642242027,37.4742742244507
강남자곡아이파크,59.96,9,2014,자곡로 175,7.634359171352777,9,강남구,2023-10-06,202310,1.0,127.102642242027,37.4742742244507
현대3차(61~64동),82.5,1,1976,압구정로39길 58,8.352890140124961,47,강남구,2023-10-06,202310,0.0,127.032232153408,37.5326779449103
까치마을,34.44,10,1993,광평로19길 10,7.850408569066205,30,강남구,2023-10-07,202310,0.0,127.086601738647,37.485485349127
경남,59.76,5,2005,논현로 209,7.8498155240353436,18,강남구,2023-10-07,202310,0.8,127.041198352091,37.4891441210876
디에이치자이개포,84.94,10,2021,영동대로 22,8.162903640602416,2,강남구,2023-10-07,202310,1.0,127.074163955752,37.4910941147932
진흥아파트,104.31,5,1984,학동로88길 5,7.741026967636248,39,강남구,2023-10-07,202310,0.0,127.052194055874,37.5187249189718
한보미도맨션1,84.48,3,1983,삼성로 150,8.141121382004705,40,강남구,2023-10-07,202310,0.0,127.068564672209,37.4956953356085
디에이치아너힐즈,59.8732,17,2019,삼성로 11,8.20915383268579,4,강남구,2023-10-07,202310,1.0,127.067960222798,37.4844402093504
수서한아름,163.68,1,1993,광평로51길 22,7.1328519559172285,30,강남구,2023-10-08,202310,0.0,127.103957177072,37.4902172303572
타워팰리스1,164.97,58,2002,언주로30길 56,8.010581665890934,21,강남구,2023-10-09,202310,0.8422064766172814,127.053483219997,37.4880695220981
대치아이파크,59.96,4,2008,선릉로 222,8.207705152100102,15,강남구,2023-10-09,202310,1.0,127.054749094366,37.4958669797852
한솔마을,84.73,1,1994,광평로10길 6,7.761590373496257,29,강남구,2023-10-10,202310,0.06666666666666665,127.076520309277,37.4826291743574
삼성,73.41,1,1994,남부순환로379길 14,7.793478663151532,29,강남구,2023-10-10,202310,0.06666666666666665,127.046311637478,37.4893275646597
강남 더샵 포레스트,124.5792,6,2016,광평로34길 35,7.681235579751628,7,강남구,2023-10-10,202310,1.0,127.094906024141,37.4821109112761
삼성동센트럴아이파크,49.94,21,2018,삼성로 629,8.126831709053583,5,강남구,2023-10-10,202310,1.0,127.051319226082,37.5157864094542
은마,84.43,9,1979,삼성로 212,8.106622093469978,44,강남구,2023-10-12,202310,0.0,127.065915414443,37.4996157705058
대우디오빌플러스,43.99,8,2004,강남대로84길 33,6.919282132793703,19,강남구,2023-10-12,202310,1.0,127.031093425879,37.4975461306128
대우디오빌,30.03,17,2002,언주로 427,6.995986912376996,21,강남구,2023-10-12,202310,0.6000000000000001,127.042690475293,37.5014764820153
청담디에브스아파트,63.82,4,2017,도산대로92길 28,7.108461585331252,6,강남구,2023-10-12,202310,1.0,127.049142140585,37.522871562142
디에이치아너힐즈,59.7479,13,2019,삼성로 11,8.155159314933,4,강남구,2023-10-12,202310,1.0,127.067960222798,37.4844402093504
디에이치자이개포,84.73,22,2021,영동대로 22,8.13124602890771,2,강남구,2023-10-12,202310,1.0,127.074163955752,37.4910941147932
한양수자인어반게이트,16.2,2,2013,봉은사로29길 35,7.167266474467222,10,강남구,2023-10-12,202310,1.0,127.033566582089,37.5095984751871
이스턴오피스텔,14.92,10,2014,테헤란로14길 13,7.111953744053897,9,강남구,2023-10-13,202310,1.0,127.033524543049,37.4985493670374
개포래미안포레스트,96.93,13,2020,개포로 264,8.132858864938147,3,강남구,2023-10-13,202310,1.0,127.052228213432,37.4797503513842
동현아파트1~6,84.92,3,1985,언주로146길 18,7.81315317286455,38,강남구,2023-10-13,202310,0.0,127.037495479745,37.5202259846506
도곡렉슬,59.9772,10,2006,선릉로 221,8.017797476055128,17,강남구,2023-10-13,202310,0.8666666666666667,127.049734781209,37.4942068396456
대성아파트,78.51,2,2002,논현로151길 45,7.129496752442544,21,강남구,2023-10-13,202310,0.6000000000000001,127.024370592169,37.5194975372486
역삼자이,114.5958,21,2016,언주로 420,7.902916422066949,7,강남구,2023-10-13,202310,1.0,127.044168622231,37.500962635548
까치마을,49.5,15,1993,광평로19길 10,7.809803654140749,30,강남구,2023-10-14,202310,0.0,127.086601738647,37.485485349127
개포래미안포레스트,59.92,11,2020,개포로 264,8.097948668511162,3,강남구,2023-10-14,202310,1.0,127.052228213432,37.4797503513842
신동아(22),35.73,2,1997,강남대로146길 28,7.791909020884653,26,강남구,2023-10-14,202310,0.2666666666666666,127.023030453954,37.5150254952533
수서한아름,129.45,7,1993,광평로51길 22,7.322575232015108,30,강남구,2023-10-14,202310,0.0,127.103957177072,37.4902172303572
한양3,117.26,5,1978,압구정로 321,8.171640107676767,45,강남구,2023-10-14,202310,0.0,127.038376464689,37.5295119716843
까치마을,39.6,10,1993,광평로19길 10,7.782803052322243,30,강남구,2023-10-14,202310,0.0,127.086601738647,37.485485349127
선경2차(8동-12동),127.75,13,1985,삼성로 151,7.92131122549642,38,강남구,2023-10-16,202310,0.0,127.062999980103,37.493154981993
삼성동롯데아파트,91.77,12,2000,학동로 432,7.826549141074411,23,강남구,2023-10-16,202310,0.46666666666666656,127.048697131099,37.5182040108372
롯데캐슬프레미어,121.931,1,2007,선릉로126길 22,7.808082442672748,16,강남구,2023-10-16,202310,1.0,127.045193621733,37.51625004573
개포래미안포레스트,59.96,20,2020,개포로 264,8.127283584789527,3,강남구,2023-10-16,202310,1.0,127.052228213432,37.4797503513842
동부센트레빌,145.83,13,2005,선릉로 206,8.097014316667579,18,강남구,2023-10-16,202310,1.0,127.055641674701,37.4914644228405
진흥아파트,207.82,2,1984,학동로88길 5,7.58724011825599,39,강남구,2023-10-16,202310,0.0,127.052194055874,37.5187249189718
압구정하이츠파크,213.05,12,2004,압구정로42길 78,7.951456857067058,19,강남구,2023-10-17,202310,0.7333333333333334,127.033632106831,37.5240486607851
디에이치자이개포,118.68,16,2021,영동대로 22,8.0845678178473,2,강남구,2023-10-17,202310,1.0,127.074163955752,37.4910941147932
